HSCode,AppliedTariff
300212,0.0
300331,0.0
300449,0.0
320411,6.0
320416,6.0
320642,6.0
330510,0.0
340590,0.0
360690,0.0
370243,0.0
381400,0.0
382100,0.0
382212,0.0
382313,0.0
382739,6.0
390210,6.0
390519,6.0
391290,6.0
392063,6.0
392114,6.0
400510,0.0
400911,2.0
401219,4.0
411310,0.0
440420,0.0
440793,0.0
441819,2.0
480262,0.0
481014,0.0
490600,0.0
490890,0.0
500200,0.0
510510,0.0
510610,2.0
520533,0.0
520614,0.0
520621,0.0
520641,0.0
520823,8.0
520912,8.0
521031,0.0
521112,8.0
531010,0.0
540262,0.0
540331,0.0
540730,8.0
540769,8.0
550510,0.0
550690,0.0
550810,0.0
551090,0.0
551421,8.0
551521,8.0
551622,8.0
551623,8.0
580640,6.0
590390,8.0
600240,8.0
600642,8.0
610230,12.0
611521,12.0
620412,12.0
620421,12.0
621390,10.0
630492,12.0
630532,8.0
640312,8.0
640620,0.0
670419,2.0
680510,0.0
681320,0.0
681410,0.0
681513,0.0
690490,2.0
690911,4.0
700320,0.0
700800,0.0
700992,0.0
701190,0.0
701911,7.0
701963,6.0
701964,6.0
701965,6.0
701973,4.0
711610,0.0
721070,0.0
721640,0.0
730451,0.0
731010,0.0
731811,0.0
731940,2.0
732112,2.0
740329,0.0
750620,0.0
760691,6.0
761490,0.0
761520,6.0
780420,0.0
811229,0.0
811231,0.0
820310,0.0
820760,0.0
821300,0.0
821410,2.0
830150,0.0
830710,0.0
840390,0.0
841210,2.0
841490,2.0
841940,0.0
842430,0.0
842441,0.0
842490,0.0
843351,0.0
843850,0.0
844319,0.0
845522,0.0
845630,2.0
846022,0.0
846120,0.0
846140,0.0
846225,0.0
846490,2.0
846792,0.0
846820,2.0
847029,0.0
847230,0.0
847490,0.0
848590,0.0
848640,0.0
850650,4.0
850811,2.0
851090,2.0
851390,4.0
851840,0.0
852110,0.0
852792,0.0
854099,0.0
854430,2.0
854710,0.0
860310,0.0
860712,0.0
870121,10.0
870193,3.0
870210,13.0
870310,7.0
870431,8.4
870432,7.33333333333333
870710,4.0
880100,2.0
890710,0.0
901210,0.0
901780,2.0
902121,0.0
902410,0.0
902511,0.0
902680,0.0
903033,0.0
903149,0.0
903180,0.0
903289,2.0
910519,2.0
910529,2.0
911190,0.0
920590,2.0
930120,0.0
930190,0.0
940152,4.0
010611,0.0
940620,2.0
950619,2.0
960190,0.0
970521,0.0
846693,0.0
847950,0.0
847971,0.0
847981,0.0
848350,0.0
848410,0.0
848790,0.0
850434,0.0
850640,4.0
851210,2.0
851310,4.0
851850,0.0
030485,14.0
030494,10.0
030553,12.0
030571,12.0
030719,8.0
030822,10.0
030890,10.0
040140,24.14
040490,24.8816666666667
050800,0.0
060290,0.0
060313,8.0
070952,4.0
071010,14.0
071430,11.05
080132,0.0
080222,2.0
080262,2.0
080940,9.0
081320,8.0
090421,4.0
090812,0.0
090832,0.0
100119,0.0
110811,34.72
110820,18.0
121229,0.0
151229,6.0
151321,6.66666666666667
151710,20.09
160521,20.0
170191,23.55
170219,1.88
180400,6.0
190490,22.53
200390,0.0
200941,15.0
200961,510.0
200989,21.78
210610,6.0
220210,8.0
240130,9.43
251511,0.0
252390,0.0
260400,0.0
270600,0.0
271111,0.0
280410,2.0
280620,0.0
281211,4.0
283524,4.0
284410,0.0
285310,4.0
285390,3.33333333333333
290362,4.0
290436,0.0
290613,0.0
290719,3.0
291090,0.0
291461,4.0
291823,6.0
292242,0.0
292244,0.0
292423,6.0
292429,3.0
293120,6.0
293293,6.0
293332,6.0
293355,0.0
293621,0.0
293943,0.0
293944,0.0
300339,0.0
300693,0.0
310510,6.5
330610,0.0
340130,4.0
350710,0.0
382460,38.69
382763,6.0
390130,6.0
390469,4.0
391510,0.0
391721,6.0
392099,3.0
400211,0.0
400239,0.0
401170,4.0
401220,4.0
410320,0.0
411200,0.0
420239,2.0
420291,2.0
440312,0.0
440324,0.0
440391,0.0
440399,0.0
440839,0.0
441829,0.0
442090,2.0
460193,0.0
490810,0.0
500790,6.0
510220,0.0
520612,0.0
521032,0.0
521139,8.0
521224,8.0
530121,0.0
530610,0.0
540333,0.0
540720,8.0
540761,8.0
540834,8.0
550130,0.0
550921,4.0
551529,8.0
600191,8.0
600623,8.0
610329,12.0
610610,12.0
610799,12.0
610829,12.0
610910,12.0
611090,12.0
611596,12.0
620332,12.0
620892,12.0
621139,12.0
621230,6.0
630392,9.0
630420,12.0
650691,2.0
681091,0.0
681189,0.0
681381,0.0
681519,0.0
690721,4.0
691410,0.0
700330,0.0
700521,0.0
701010,0.0
701966,6.0
710590,0.0
720120,0.0
720230,0.0
720826,0.0
720837,0.0
721430,0.0
721590,0.0
722710,0.0
730110,0.0
730210,0.0
730300,0.0
730539,0.0
730619,0.0
730640,0.0
731300,0.0
741529,0.0
741533,0.0
760692,6.0
760810,6.0
811292,0.0
820299,2.0
820740,0.0
820750,0.0
821110,8.0
821195,2.0
830220,0.0
840290,0.0
841012,0.0
841221,2.0
841239,4.0
841690,0.0
841790,0.0
841829,0.0
841920,0.0
842112,0.0
842720,4.0
844190,0.0
844240,0.0
844314,0.0
844400,0.0
844511,0.0
844519,0.0
844610,0.0
845110,2.0
845969,2.0
846090,0.0
846150,0.0
846242,0.0
846251,0.0
846259,0.0
846330,2.0
846620,0.0
846722,2.0
847170,0.0
847410,0.0
847529,0.0
847751,0.0
848049,0.0
848180,2.0
848330,2.66666666666667
848340,0.0
850171,0.0
850213,0.0
850610,4.0
851631,2.0
852210,0.0
852329,0.0
852582,0.0
852712,0.0
853339,0.0
853921,0.0
853939,0.0
854159,0.0
854520,0.0
854790,0.0
860721,0.0
870340,10.0
870451,8.4
870899,2.66666666666667
890200,0.0
900490,2.0
900590,4.0
901320,0.0
902139,0.0
902221,0.0
902820,0.0
910111,0.05
930110,0.0
930630,1.33333333333333
940290,0.0
940340,2.0
940490,2.0
940690,2.0
950300,1.68421052631579
950510,1.0
960630,0.0
960830,2.0
950450,0.0
940561,3.0
940149,0.0
920991,2.0
911430,0.0
910199,1.01
903190,0.0
902590,0.0
902300,0.0
901790,2.0
890520,0.0
890319,0.0
871610,0.0
870895,2.66666666666667
010290,3.99
010641,0.0
020422,41.185
020745,23.3027272727273
030281,7.5
030284,14.0
030351,7.0
030399,10.0
030433,8.0
030694,12.0
030699,9.0
030742,7.6
030760,0.0
040610,50.63
040900,16.0
070820,10.0
071029,14.0
071140,0.0
071320,0.0
080242,4.0
080711,8.0
080929,10.5
090922,0.0
100410,30.82
100850,1.88
110630,9.0
110813,18.27
120590,0.0
120929,3.0
140420,0.0
150920,21.99
160242,18.175
160419,16.4
160561,25.0
170220,4.045
170230,38.2466666666667
180200,0.0
190230,14.48
200830,19.1972727272727
200897,15.105
240419,11.0
251320,0.0
251520,0.0
251749,0.0
261710,0.0
270112,0.0
271019,1.2
271121,0.0
271490,0.0
281129,4.0
281820,4.0
282540,0.0
282741,2.0
283531,4.0
283660,4.0
284020,0.0
285290,0.0
290517,4.0
290539,2.4
290944,4.0
291010,0.0
291211,4.0
291429,4.0
291560,2.66666666666667
292229,6.0
292630,6.0
293311,3.0
293329,0.0
293361,6.0
293723,0.0
293920,0.0
293941,0.0
300310,0.0
300439,0.0
300450,0.0
310520,6.25
320649,3.0
320710,0.0
321290,0.0
340241,4.0
340530,0.0
370191,0.0
370210,0.0
380892,5.71428571428571
380993,6.0
382720,6.0
390290,2.0
390311,6.0
390330,6.0
390599,0.0
390940,0.0
391000,6.0
391390,0.0
391729,6.0
392043,6.0
392051,6.0
400591,0.0
400931,2.0
401212,4.5
401290,2.66666666666667
410622,0.0
420211,2.0
420500,2.0
440692,0.0
441090,6.0
441234,6.0
441252,10.0
441600,0.0
441889,0.0
441899,0.0
441920,0.0
470500,0.0
470610,0.0
470720,0.0
480512,0.0
480700,0.0
482190,0.0
482370,0.0
490900,0.0
520299,0.0
520513,0.0
520515,0.0
520821,8.0
520911,8.0
520921,8.0
540411,0.0
540490,0.0
550991,4.0
551419,8.0
551632,8.0
551691,8.0
560393,4.0
560741,8.0
580410,7.0
581092,5.0
610821,12.0
611790,12.0
620333,12.0
620433,12.0
620452,12.0
620459,12.0
620530,12.0
630399,9.0
670300,0.0
680410,0.0
681182,0.0
681280,1.0
690723,4.0
690730,4.0
700100,0.0
701961,6.0
710221,0.0
710813,0.0
711021,0.0
720711,0.0
720839,0.0
720851,0.0
720926,0.0
721710,0.0
721720,0.0
722012,0.0
722591,0.0
722620,0.0
732190,2.0
732599,0.0
740321,0.0
741121,4.0
741820,0.0
761300,6.0
780110,0.0
810196,0.0
820551,2.0
820570,2.0
821194,6.0
830242,0.0
830590,2.0
840690,0.0
841013,0.0
841410,0.0
842123,0.0
842410,0.0
842919,0.0
843143,0.0
843221,0.0
843229,0.0
844849,0.0
845129,2.0
845891,2.0
845959,2.0
846040,0.0
846219,0.0
846232,0.0
846599,2.0
847210,0.0
847329,0.0
847431,0.0
847432,0.0
847480,0.0
847621,0.0
847989,0.0
848291,7.0
848320,6.0
848520,0.0
850131,0.0
850132,0.0
850431,0.0
850630,4.0
851020,2.0
851140,2.0
851440,0.0
852412,0.0
852692,0.0
852990,0.0
853222,0.0
853521,2.0
853650,0.0
853670,2.0
853941,0.0
854141,0.0
854142,0.0
854390,0.0
854511,0.0
870520,0.0
870822,4.0
871130,6.0
871639,0.0
880240,0.0
880400,2.0
880691,0.0
900220,0.0
900290,0.0
901060,0.0
902140,0.0
902720,0.0
910129,0.03
910990,0.0
911490,0.0
940180,0.0
940191,1.0
940360,0.0
950661,2.0
960850,2.0
960899,2.0
961310,0.0
970310,0.0
852560,0.0
853110,2.0
853649,2.0
854011,0.0
854081,0.0
854310,4.0
854912,0.0
860400,0.0
860692,0.0
870324,10.0
870990,0.0
871190,6.0
880622,0.0
880624,0.0
880692,0.0
890312,0.0
890399,0.0
900791,0.0
900792,0.0
901490,0.0
901580,0.0
902290,0.0
902830,0.0
903220,0.0
910221,0.04
930520,2.0
930700,0.0
940161,0.0
950699,1.0
960629,0.0
960810,2.0
960920,2.0
845710,2.0
845390,0.0
844859,0.0
844230,0.0
843999,0.0
843890,0.0
843680,0.0
843590,0.0
843360,0.0
843330,0.0
842839,0.0
842611,0.0
842119,0.0
841911,0.0
841582,2.0
841350,0.0
841011,0.0
830400,2.0
820780,0.0
820730,0.0
820239,2.0
820150,0.0
810820,4.0
810391,0.0
780200,0.0
780199,0.0
761510,6.0
750712,0.0
741980,0.0
741300,0.0
732399,3.2
731822,0.0
731420,0.0
731412,0.0
730690,0.0
730423,0.0
722840,0.0
722830,0.0
722810,0.0
722230,0.0
721922,0.0
721790,0.0
721631,0.0
721129,0.0
721049,0.0
720510,0.0
711320,4.0
711019,0.0
710499,0.0
710122,0.0
700910,0.0
700490,0.0
700239,0.0
691390,4.66666666666667
680800,0.0
680291,0.0
650500,2.66666666666667
650200,0.0
630630,12.0
630612,12.0
630510,3.0
630319,12.0
630232,9.0
621490,8.0
621010,12.0
620990,10.0
620930,10.0
620821,12.0
620640,12.0
620130,12.0
611211,12.0
611120,10.0
610722,12.0
610323,12.0
600633,8.0
600521,8.0
591110,4.0
590900,6.0
590800,0.0
590410,0.0
590220,0.0
590110,6.0
580300,0.0
551693,8.0
551613,8.0
551512,8.0
551441,8.0
551020,0.0
540810,8.0
540253,0.0
540245,0.0
540234,0.0
530929,8.0
520919,8.0
520813,8.0
520811,8.0
520645,0.0
520632,0.0
511130,8.0
510820,2.0
510320,0.0
481200,0.0
481092,0.0
480890,0.0
480810,0.0
480256,0.0
470692,0.0
450490,0.0
441911,0.0
441874,2.0
441490,0.0
441012,6.0
440397,0.0
420221,2.0
411390,2.0
401011,6.0
400821,2.0
400249,0.0
391220,6.0
382765,6.0
382550,0.0
382541,0.0
382530,0.0
381119,4.0
380400,0.0
370244,0.0
370110,0.0
360350,0.0
350220,6.13333333333333
340231,4.0
330710,6.0
320820,3.0
310280,6.0
310210,6.0
300630,0.0
300441,0.0
300420,0.0
300320,0.0
293963,0.0
293949,0.0
293890,5.33333333333333
293369,3.33333333333333
293295,6.0
293220,4.0
293159,6.0
293030,6.0
292218,6.0
292119,3.33333333333333
291822,6.0
291614,6.0
291469,2.0
290930,1.6
290713,4.0
290410,0.0
290359,4.0
290314,4.0
285210,0.0
284990,4.0
284610,0.0
284019,0.0
283711,0.0
283421,4.0
281910,0.0
281112,4.0
280800,4.0
280530,2.4
280519,4.0
271119,0.0
261390,0.0
252930,0.0
252800,0.0
251741,0.0
251730,0.0
240311,70.0
230650,0.0
220600,4.41142857142857
200950,16.0
200560,16.0
200510,16.0
190240,20.38
120923,0.666666666666667
120791,0.0
110814,18.14
081350,6.28571428571429
080810,4.5
080510,6.85714285714286
071239,12.0
070810,10.0
070690,11.3333333333333
040729,12.505
040721,11.65
040410,58.4145833333333
030821,10.0
030739,9.0
030572,12.0
030492,6.0
030451,8.0
030448,18.0
030384,14.0
030245,14.0
021019,21.777
020860,8.0
020760,12.879
020714,21.1711111111111
020622,0.0
020443,51.69
020322,16.35
010631,0.0
010130,6.0
010633,0.0
020210,75.85
020321,6.42
870390,10.0
870370,10.0
860610,0.0
860290,0.0
854939,0.0
854690,0.0
854370,0.571428571428571
854340,2.0
854143,0.0
853310,0.0
853223,0.0
852190,0.0
851769,0.0
851519,0.0
851511,0.0
851110,2.0
850980,2.0
850940,2.0
850860,0.0
848490,0.0
848220,8.0
847030,0.0
846233,0.0
845931,0.0
845490,0.0
844110,0.0
843629,0.0
843420,0.0
843352,0.0
843149,0.0
842482,0.0
842449,0.0
842129,0.0
842122,0.0
842121,0.0
841630,0.0
841581,2.0
841520,2.0
841460,2.0
841459,1.5
841319,0.0
840820,3.75
840731,2.0
821220,2.0
820830,0.0
820510,0.0
820420,0.0
820340,0.0
820330,0.0
810430,0.0
810194,0.0
790390,0.0
750300,0.0
740911,0.0
740710,0.0
732394,0.0
732391,0.0
732090,0.0
731449,0.0
730722,0.0
730422,0.0
722611,0.0
721921,0.0
721891,0.0
721633,0.0
721499,0.0
721061,0.0
720890,0.0
720825,0.0
720712,0.0
720450,0.0
720299,0.0
720229,0.0
720211,0.0
711419,2.0
710121,0.0
701969,5.0
701912,7.0
700711,0.0
700420,0.0
690590,0.0
690220,0.0
681291,2.0
660191,4.0
650100,0.0
640690,0.0
640420,16.0
630640,12.0
621790,12.0
621590,6.0
621320,10.0
620799,12.0
620439,12.0
620319,12.0
611699,8.0
611490,12.0
610690,12.0
610449,12.0
600634,8.0
600490,6.0
581010,6.0
580210,0.0
570232,8.0
570231,8.0
560890,8.0
551633,8.0
551321,8.0
551120,0.0
551012,0.0
551011,0.0
550630,0.0
550610,0.0
550490,0.0
550330,0.0
550111,0.0
540772,8.0
540751,8.0
521011,0.0
520943,8.0
520931,8.0
520842,8.0
520822,8.0
520643,0.0
520631,0.0
520541,0.0
520291,0.0
520210,0.0
511120,8.0
510400,0.0
500300,0.0
482020,0.0
481910,0.0
480592,0.0
480530,0.0
480411,0.0
470730,0.0
460219,1.0
450190,0.0
442191,0.0
441840,0.0
440791,0.0
440398,0.0
420299,2.0
420231,2.0
410712,0.0
410441,0.0
401110,4.0
400819,2.0
400610,0.0
400270,0.0
400121,0.0
392390,6.0
392321,6.0
392310,3.0
390770,0.0
390320,6.0
382769,6.0
382549,0.0
382481,6.0
382319,0.0
382312,0.0
380992,6.0
380859,6.0
380110,0.0
370610,0.0
370298,0.0
370254,0.0
350699,6.0
350610,6.0
350400,2.0
340120,0.0
330741,6.0
330130,0.0
321590,3.0
321000,0.0
320720,0.0
320619,6.0
320611,6.0
320500,0.0
320190,0.0
293980,0.0
293627,0.0
293334,0.0
293010,6.0
292310,6.0
292231,0.0
292214,0.0
292146,0.0
292121,6.0
291819,4.0
291733,6.0
291631,6.0
291613,6.0
291550,4.0
291512,4.0
291431,4.0
291300,0.0
290722,4.0
290514,4.0
284321,4.0
283539,4.0
270300,0.0
261510,0.0
253090,0.0
251690,0.0
250610,0.0
230910,19.0908333333333
220590,0.0
210330,4.0
200799,23.73
200551,16.0
190540,8.0
190531,8.0
190510,6.72
190300,0.0
180632,8.0
160555,20.0
160413,12.0
160239,47.6333333333333
151630,11.0
151560,7.33333333333333
151190,8.5
150890,0.0
130213,0.0
121292,0.0
120890,0.0
110720,19.86
090811,0.0
081190,13.228
080292,2.0
080122,0.0
071490,3.18
071234,12.0
070200,11.0
051191,0.0
050400,0.0
030782,10.0
030616,15.0
030496,6.0
030462,8.0
030457,14.0
030453,14.0
030443,18.0
030367,14.0
030365,6.0
030363,12.0
030343,10.0
030282,14.0
030224,14.0
030213,2.0
030192,0.0
020840,6.66666666666667
020743,0.0
020441,33.68
010649,0.0
010614,1.0
970210,0.0
970121,0.0
961320,0.0
961000,2.0
960622,0.0
960200,0.0
940529,2.66666666666667
940519,2.66666666666667
930690,1.0
910700,4.0
910599,2.0
910521,4.0
910229,0.29
903020,0.0
902129,0.0
901819,0.0
901010,0.0
890510,0.0
890333,0.0
020724,9.345
021020,50.455
030235,10.0
030236,10.0
030239,10.0
030272,8.0
030313,2.0
030344,10.0
030481,2.0
030551,12.0
030552,12.0
030781,10.0
030792,10.0
030910,12.0
040620,23.94
040630,29.1425
040690,26.9275
040811,8.41
040891,8.315
051110,0.0
070410,10.0
070940,12.0
070954,6.0
071021,14.0
080232,4.0
081050,8.0
081110,18.4833333333333
090190,5.0
090422,4.0
090720,8.0
100490,18.03
110819,13.695
120110,0.0
120729,0.0
120922,0.0
120924,0.0
130214,0.0
150940,28.7
150990,35.2
152110,0.0
190190,9.942
200490,14.198
200921,12.0
210410,10.0
230230,25.275
251010,0.0
251620,0.0
251710,0.0
251810,0.0
251910,0.0
252490,0.0
262040,0.0
262060,0.0
270820,0.0
281610,0.0
282110,4.0
282410,0.0
282990,2.66666666666667
284161,4.0
290393,4.0
290629,0.0
290715,2.0
291212,4.0
291249,4.0
291615,6.0
291817,6.0
291829,6.0
292030,6.0
292145,6.0
292212,6.0
292221,6.0
292419,6.0
292800,3.0
293147,6.0
293154,6.0
293550,6.0
293625,0.0
294140,0.0
294190,0.0
300410,0.0
300692,0.0
310319,4.0
310560,2.0
320415,6.0
320890,3.6
320990,6.0
321490,4.0
330113,0.0
330530,0.0
340319,4.66666666666667
340391,4.0
370500,0.0
382491,6.0
382569,0.0
382600,6.5
390190,3.0
390939,6.0
391723,6.0
391733,6.0
391739,6.0
401120,4.25
401490,0.0
410799,0.0
440220,0.0
440323,0.0
441259,6.0
460194,0.0
460199,0.0
460211,2.0
470630,0.0
480255,0.0
480258,0.0
481141,0.0
481960,0.0
490290,0.0
490590,0.0
520542,0.0
520547,0.0
520613,0.0
520831,8.0
521041,0.0
521119,8.0
530390,0.0
540233,0.0
540412,0.0
540600,0.0
540771,8.0
550140,0.0
550922,4.0
551692,8.0
560312,4.0
570299,8.0
570331,8.0
570420,6.0
580790,7.0
590210,0.0
600524,8.0
600535,8.0
600543,8.0
600610,8.0
600632,8.0
610310,12.0
610333,12.0
611019,12.0
620331,12.0
620590,12.0
621220,6.0
621600,6.0
630140,12.0
630229,12.0
640359,7.55555555555556
640510,2.0
670100,0.0
670290,4.0
670411,2.0
681019,0.0
681299,1.0
690390,4.0
690600,0.0
701962,4.0
711411,2.0
711790,4.0
720529,0.0
721934,0.0
722511,0.0
730411,0.0
730799,0.0
731414,0.0
731441,0.0
731815,0.0
732211,2.0
732429,0.0
740919,0.0
740931,0.0
741021,0.0
750400,0.0
761090,6.0
761691,6.0
780411,0.0
800120,0.0
810420,0.0
820231,2.0
820530,2.0
820820,0.0
821000,2.0
821193,8.0
821591,4.0
830910,0.0
841480,2.0
842091,0.0
842290,0.0
842320,0.0
842620,0.0
843139,0.0
843710,0.0
844391,0.0
844832,0.0
844842,0.0
845020,2.0
845121,2.0
845899,2.0
845951,2.0
846223,0.0
846729,2.0
846890,2.0
847420,0.0
847810,0.0
848420,0.0
848620,0.0
850110,0.0
850152,0.0
850239,0.0
850300,2.0
850520,0.0
851230,2.0
851290,2.0
851830,0.0
852581,0.0
852873,2.0
854449,1.6
854913,0.0
860390,0.0
860691,0.0
860711,0.0
860791,0.0
870323,10.0
870422,7.33333333333333
870540,0.0
871499,4.525
880510,0.0
902214,0.0
902490,0.0
902730,0.0
903300,0.0
910119,0.25
910299,24.27
910690,4.0
930330,2.0
930621,2.0
940131,0.0
940171,0.0
940210,0.0
950639,2.0
950670,1.33333333333333
950823,0.0
950830,0.0
960610,0.0
960720,0.0
960860,2.0
970290,0.0
020430,34.22
020830,8.0
100210,0.0
100810,3.01
120910,0.0
140110,0.0
140190,0.0
150790,6.0
151590,5.27272727272727
160530,10.0
190211,17.17
200981,21.0771428571429
210111,8.0
230250,4.0
230630,0.0
250100,0.0
251020,0.0
251200,0.0
251612,0.0
260900,0.0
261790,0.0
270400,0.0
271290,0.0
281290,4.0
281390,0.0
282720,0.0
283692,4.0
284130,4.0
284920,4.0
290346,4.0
290545,2.0
290819,4.0
290950,4.0
291030,0.0
291540,4.0
291612,6.0
291720,6.0
291734,6.0
291990,0.0
292019,6.0
292149,6.0
293152,6.0
293190,6.0
310490,0.0
310551,6.5
320420,6.0
330300,0.0
330790,6.0
360200,6.5
360340,0.0
370253,0.0
380300,0.0
381010,0.0
382764,6.0
390390,2.0
390740,6.0
391530,0.0
392190,6.0
392530,6.0
401036,6.0
410621,0.0
420212,4.8
440395,0.0
441242,10.0
442019,0.0
470100,0.0
470200,0.0
470790,0.0
480210,0.0
480441,0.0
480459,0.0
481013,0.0
481032,0.0
482290,0.0
482390,0.0
490199,0.0
511230,8.0
520511,0.0
520851,8.0
521223,8.0
540744,8.0
540783,8.0
540831,8.0
550119,0.0
550931,4.0
550969,4.0
551030,0.0
551349,8.0
551412,8.0
551422,8.0
551429,8.0
551599,8.0
560130,2.0
560290,6.0
560490,4.0
570239,8.0
570500,8.0
580121,8.0
580900,0.0
581091,5.0
590691,6.0
600330,0.0
600522,8.0
600538,8.0
610130,12.0
610190,12.0
610433,12.0
610811,12.0
611220,12.0
620311,12.0
620312,12.0
620431,12.0
620811,12.0
620891,12.0
621040,12.0
621520,6.0
630251,12.0
630411,12.0
640220,16.0
670210,4.0
681181,0.0
691190,12.0
701399,10.0
701913,6.0
710510,0.0
711230,0.0
711890,0.0
720836,0.0
720853,0.0
721661,0.0
730429,0.0
730519,0.0
730629,0.0
730810,0.0
730830,0.0
731520,0.0
732219,2.0
732290,2.0
732490,0.0
741122,4.0
741539,0.0
750522,2.0
750711,0.0
760320,0.0
790200,0.0
811221,0.0
811249,0.0
811299,0.0
820130,0.0
820590,2.0
830130,0.0
830230,0.0
830629,0.0
830820,2.0
840590,0.0
841122,0.0
841391,0.0
841780,0.0
841912,0.0
841960,0.0
842131,0.0
842649,0.0
843131,0.0
843320,0.0
844339,0.0
844540,0.0
845410,0.0
846224,0.0
846290,0.0
847590,0.0
847920,0.0
848130,2.0
850140,0.0
850490,0.0
851432,0.0
851989,0.0
852341,0.0
852583,0.0
852872,14.0
853540,2.0
853610,2.0
853630,0.0
854991,0.0
860729,0.0
870194,3.0
870321,10.0
870840,3.0
871110,8.0
871390,0.0
871491,4.46666666666667
871492,4.0
871494,4.7
871620,0.0
880710,0.0
900211,0.0
900691,0.0
901190,0.0
901540,0.0
901831,0.0
902212,0.0
902620,0.0
910400,0.0
910811,0.0
911011,0.0
920290,2.0
920930,2.0
930200,2.0
930310,2.0
940153,4.0
940199,1.0
940430,2.0
940610,2.0
950790,2.0
950829,0.0
970192,0.0
970539,0.0
961400,1.0
960719,0.0
950691,2.0
950659,2.0
940591,3.0
940541,2.66666666666667
940310,0.0
930629,2.0
920120,0.0
911310,2.0
911120,0.0
910890,0.0
910191,0.65
910121,0.01
902990,0.0
